setid,Temperature (K),Pressure (kPa),Wavelength (nm),Refractive index (Na D-line),reference,phases,IL_ID,IL_SMILES,IL_name,IL_cation_SMILES,IL_anion_SMILES,IL_component_number,Record_ID,Contains_Metal,Standardized_IL_SMILES,Changes
YWsvA,303.15,100.0,589.6,1.4232,Arosa et al. (2018),Liquid,ABZxGx,CCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-3-propylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,69,False,CCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
YWsvA,308.15,100.0,589.6,1.4218,Arosa et al. (2018),Liquid,ABZxGx,CCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-3-propylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,70,False,CCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
YWsvA,313.15,100.0,589.6,1.4202,Arosa et al. (2018),Liquid,ABZxGx,CCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-3-propylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,71,False,CCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
YWsvA,318.15,100.0,589.6,1.4186,Arosa et al. (2018),Liquid,ABZxGx,CCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-3-propylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,72,False,CCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
YWsvA,323.15,100.0,589.6,1.4172,Arosa et al. (2018),Liquid,ABZxGx,CCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-3-propylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,73,False,CCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
CKQiu,283.15,101.325,,1.44984,Bandres et al. (2010a),Liquid,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,CCCC[n+]1ccccc1,F[B-](F)(F)F,2,74,False,CCCC[n+]1ccccc1.F[B-](F)(F)F,No changes
CKQiu,285.65,101.325,,1.44919,Bandres et al. (2010a),Liquid,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,CCCC[n+]1ccccc1,F[B-](F)(F)F,2,75,False,CCCC[n+]1ccccc1.F[B-](F)(F)F,No changes
CKQiu,288.15,101.325,,1.44851,Bandres et al. (2010a),Liquid,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,CCCC[n+]1ccccc1,F[B-](F)(F)F,2,76,False,CCCC[n+]1ccccc1.F[B-](F)(F)F,No changes
CKQiu,290.65,101.325,,1.44786,Bandres et al. (2010a),Liquid,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,CCCC[n+]1ccccc1,F[B-](F)(F)F,2,77,False,CCCC[n+]1ccccc1.F[B-](F)(F)F,No changes
CKQiu,293.15,101.325,,1.44719,Bandres et al. (2010a),Liquid,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,CCCC[n+]1ccccc1,F[B-](F)(F)F,2,78,False,CCCC[n+]1ccccc1.F[B-](F)(F)F,No changes
CKQiu,295.65,101.325,,1.44653,Bandres et al. (2010a),Liquid,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,CCCC[n+]1ccccc1,F[B-](F)(F)F,2,79,False,CCCC[n+]1ccccc1.F[B-](F)(F)F,No changes
CKQiu,298.15,101.325,,1.44586,Bandres et al. (2010a),Liquid,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,CCCC[n+]1ccccc1,F[B-](F)(F)F,2,80,False,CCCC[n+]1ccccc1.F[B-](F)(F)F,No changes
CKQiu,300.65,101.325,,1.4452,Bandres et al. (2010a),Liquid,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,CCCC[n+]1ccccc1,F[B-](F)(F)F,2,81,False,CCCC[n+]1ccccc1.F[B-](F)(F)F,No changes
CKQiu,303.15,101.325,,1.44454,Bandres et al. (2010a),Liquid,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,CCCC[n+]1ccccc1,F[B-](F)(F)F,2,82,False,CCCC[n+]1ccccc1.F[B-](F)(F)F,No changes
CKQiu,305.65,101.325,,1.44387,Bandres et al. (2010a),Liquid,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,CCCC[n+]1ccccc1,F[B-](F)(F)F,2,83,False,CCCC[n+]1ccccc1.F[B-](F)(F)F,No changes
CKQiu,308.15,101.325,,1.44321,Bandres et al. (2010a),Liquid,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,CCCC[n+]1ccccc1,F[B-](F)(F)F,2,84,False,CCCC[n+]1ccccc1.F[B-](F)(F)F,No changes
CKQiu,310.65,101.325,,1.44255,Bandres et al. (2010a),Liquid,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,CCCC[n+]1ccccc1,F[B-](F)(F)F,2,85,False,CCCC[n+]1ccccc1.F[B-](F)(F)F,No changes
CKQiu,313.15,101.325,,1.4419,Bandres et al. (2010a),Liquid,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,CCCC[n+]1ccccc1,F[B-](F)(F)F,2,86,False,CCCC[n+]1ccccc1.F[B-](F)(F)F,No changes
CKQiu,315.65,101.325,,1.44123,Bandres et al. (2010a),Liquid,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,CCCC[n+]1ccccc1,F[B-](F)(F)F,2,87,False,CCCC[n+]1ccccc1.F[B-](F)(F)F,No changes
CKQiu,318.15,101.325,,1.44057,Bandres et al. (2010a),Liquid,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,CCCC[n+]1ccccc1,F[B-](F)(F)F,2,88,False,CCCC[n+]1ccccc1.F[B-](F)(F)F,No changes
CKQiu,320.65,101.325,,1.43989,Bandres et al. (2010a),Liquid,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,CCCC[n+]1ccccc1,F[B-](F)(F)F,2,89,False,CCCC[n+]1ccccc1.F[B-](F)(F)F,No changes
CKQiu,323.15,101.325,,1.43924,Bandres et al. (2010a),Liquid,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,CCCC[n+]1ccccc1,F[B-](F)(F)F,2,90,False,CCCC[n+]1ccccc1.F[B-](F)(F)F,No changes
CKQiu,325.65,101.325,,1.43859,Bandres et al. (2010a),Liquid,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,CCCC[n+]1ccccc1,F[B-](F)(F)F,2,91,False,CCCC[n+]1ccccc1.F[B-](F)(F)F,No changes
CKQiu,328.15,101.325,,1.43793,Bandres et al. (2010a),Liquid,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,CCCC[n+]1ccccc1,F[B-](F)(F)F,2,92,False,CCCC[n+]1ccccc1.F[B-](F)(F)F,No changes
CKQiu,330.65,101.325,,1.43727,Bandres et al. (2010a),Liquid,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,CCCC[n+]1ccccc1,F[B-](F)(F)F,2,93,False,CCCC[n+]1ccccc1.F[B-](F)(F)F,No changes
CKQiu,333.15,101.325,,1.43662,Bandres et al. (2010a),Liquid,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,CCCC[n+]1ccccc1,F[B-](F)(F)F,2,94,False,CCCC[n+]1ccccc1.F[B-](F)(F)F,No changes
CKQiu,335.65,101.325,,1.43598,Bandres et al. (2010a),Liquid,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,CCCC[n+]1ccccc1,F[B-](F)(F)F,2,95,False,CCCC[n+]1ccccc1.F[B-](F)(F)F,No changes
CKQiu,338.15,101.325,,1.43532,Bandres et al. (2010a),Liquid,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,CCCC[n+]1ccccc1,F[B-](F)(F)F,2,96,False,CCCC[n+]1ccccc1.F[B-](F)(F)F,No changes
yZWnp,283.15,101.325,,1.44855,Bandres et al. (2012),Liquid,AAoJgc,CCC[n+]1ccccc1.F[B-](F)(F)F,1-propylpyridinium tetrafluoroborate,CCC[n+]1ccccc1,F[B-](F)(F)F,2,97,False,CCC[n+]1ccccc1.F[B-](F)(F)F,No changes
yZWnp,285.65,101.325,,1.44789,Bandres et al. (2012),Liquid,AAoJgc,CCC[n+]1ccccc1.F[B-](F)(F)F,1-propylpyridinium tetrafluoroborate,CCC[n+]1ccccc1,F[B-](F)(F)F,2,98,False,CCC[n+]1ccccc1.F[B-](F)(F)F,No changes
yZWnp,288.15,101.325,,1.44723,Bandres et al. (2012),Liquid,AAoJgc,CCC[n+]1ccccc1.F[B-](F)(F)F,1-propylpyridinium tetrafluoroborate,CCC[n+]1ccccc1,F[B-](F)(F)F,2,99,False,CCC[n+]1ccccc1.F[B-](F)(F)F,No changes
yZWnp,290.65,101.325,,1.44655,Bandres et al. (2012),Liquid,AAoJgc,CCC[n+]1ccccc1.F[B-](F)(F)F,1-propylpyridinium tetrafluoroborate,CCC[n+]1ccccc1,F[B-](F)(F)F,2,100,False,CCC[n+]1ccccc1.F[B-](F)(F)F,No changes
yZWnp,293.15,101.325,,1.44588,Bandres et al. (2012),Liquid,AAoJgc,CCC[n+]1ccccc1.F[B-](F)(F)F,1-propylpyridinium tetrafluoroborate,CCC[n+]1ccccc1,F[B-](F)(F)F,2,101,False,CCC[n+]1ccccc1.F[B-](F)(F)F,No changes
yZWnp,295.65,101.325,,1.44522,Bandres et al. (2012),Liquid,AAoJgc,CCC[n+]1ccccc1.F[B-](F)(F)F,1-propylpyridinium tetrafluoroborate,CCC[n+]1ccccc1,F[B-](F)(F)F,2,102,False,CCC[n+]1ccccc1.F[B-](F)(F)F,No changes
yZWnp,298.15,101.325,,1.44455,Bandres et al. (2012),Liquid,AAoJgc,CCC[n+]1ccccc1.F[B-](F)(F)F,1-propylpyridinium tetrafluoroborate,CCC[n+]1ccccc1,F[B-](F)(F)F,2,103,False,CCC[n+]1ccccc1.F[B-](F)(F)F,No changes
yZWnp,300.65,101.325,,1.44389,Bandres et al. (2012),Liquid,AAoJgc,CCC[n+]1ccccc1.F[B-](F)(F)F,1-propylpyridinium tetrafluoroborate,CCC[n+]1ccccc1,F[B-](F)(F)F,2,104,False,CCC[n+]1ccccc1.F[B-](F)(F)F,No changes
yZWnp,303.15,101.325,,1.44322,Bandres et al. (2012),Liquid,AAoJgc,CCC[n+]1ccccc1.F[B-](F)(F)F,1-propylpyridinium tetrafluoroborate,CCC[n+]1ccccc1,F[B-](F)(F)F,2,105,False,CCC[n+]1ccccc1.F[B-](F)(F)F,No changes
yZWnp,305.65,101.325,,1.44256,Bandres et al. (2012),Liquid,AAoJgc,CCC[n+]1ccccc1.F[B-](F)(F)F,1-propylpyridinium tetrafluoroborate,CCC[n+]1ccccc1,F[B-](F)(F)F,2,106,False,CCC[n+]1ccccc1.F[B-](F)(F)F,No changes
yZWnp,308.15,101.325,,1.4419,Bandres et al. (2012),Liquid,AAoJgc,CCC[n+]1ccccc1.F[B-](F)(F)F,1-propylpyridinium tetrafluoroborate,CCC[n+]1ccccc1,F[B-](F)(F)F,2,107,False,CCC[n+]1ccccc1.F[B-](F)(F)F,No changes
yZWnp,310.65,101.325,,1.44123,Bandres et al. (2012),Liquid,AAoJgc,CCC[n+]1ccccc1.F[B-](F)(F)F,1-propylpyridinium tetrafluoroborate,CCC[n+]1ccccc1,F[B-](F)(F)F,2,108,False,CCC[n+]1ccccc1.F[B-](F)(F)F,No changes
yZWnp,313.15,101.325,,1.44057,Bandres et al. (2012),Liquid,AAoJgc,CCC[n+]1ccccc1.F[B-](F)(F)F,1-propylpyridinium tetrafluoroborate,CCC[n+]1ccccc1,F[B-](F)(F)F,2,109,False,CCC[n+]1ccccc1.F[B-](F)(F)F,No changes
yZWnp,315.65,101.325,,1.4399,Bandres et al. (2012),Liquid,AAoJgc,CCC[n+]1ccccc1.F[B-](F)(F)F,1-propylpyridinium tetrafluoroborate,CCC[n+]1ccccc1,F[B-](F)(F)F,2,110,False,CCC[n+]1ccccc1.F[B-](F)(F)F,No changes
yZWnp,318.15,101.325,,1.43924,Bandres et al. (2012),Liquid,AAoJgc,CCC[n+]1ccccc1.F[B-](F)(F)F,1-propylpyridinium tetrafluoroborate,CCC[n+]1ccccc1,F[B-](F)(F)F,2,111,False,CCC[n+]1ccccc1.F[B-](F)(F)F,No changes
yZWnp,320.65,101.325,,1.43859,Bandres et al. (2012),Liquid,AAoJgc,CCC[n+]1ccccc1.F[B-](F)(F)F,1-propylpyridinium tetrafluoroborate,CCC[n+]1ccccc1,F[B-](F)(F)F,2,112,False,CCC[n+]1ccccc1.F[B-](F)(F)F,No changes
yZWnp,323.15,101.325,,1.43792,Bandres et al. (2012),Liquid,AAoJgc,CCC[n+]1ccccc1.F[B-](F)(F)F,1-propylpyridinium tetrafluoroborate,CCC[n+]1ccccc1,F[B-](F)(F)F,2,113,False,CCC[n+]1ccccc1.F[B-](F)(F)F,No changes
yZWnp,325.65,101.325,,1.43726,Bandres et al. (2012),Liquid,AAoJgc,CCC[n+]1ccccc1.F[B-](F)(F)F,1-propylpyridinium tetrafluoroborate,CCC[n+]1ccccc1,F[B-](F)(F)F,2,114,False,CCC[n+]1ccccc1.F[B-](F)(F)F,No changes
yZWnp,328.15,101.325,,1.43659,Bandres et al. (2012),Liquid,AAoJgc,CCC[n+]1ccccc1.F[B-](F)(F)F,1-propylpyridinium tetrafluoroborate,CCC[n+]1ccccc1,F[B-](F)(F)F,2,115,False,CCC[n+]1ccccc1.F[B-](F)(F)F,No changes
yZWnp,330.65,101.325,,1.43593,Bandres et al. (2012),Liquid,AAoJgc,CCC[n+]1ccccc1.F[B-](F)(F)F,1-propylpyridinium tetrafluoroborate,CCC[n+]1ccccc1,F[B-](F)(F)F,2,116,False,CCC[n+]1ccccc1.F[B-](F)(F)F,No changes
yZWnp,333.15,101.325,,1.43528,Bandres et al. (2012),Liquid,AAoJgc,CCC[n+]1ccccc1.F[B-](F)(F)F,1-propylpyridinium tetrafluoroborate,CCC[n+]1ccccc1,F[B-](F)(F)F,2,117,False,CCC[n+]1ccccc1.F[B-](F)(F)F,No changes
yZWnp,335.65,101.325,,1.43463,Bandres et al. (2012),Liquid,AAoJgc,CCC[n+]1ccccc1.F[B-](F)(F)F,1-propylpyridinium tetrafluoroborate,CCC[n+]1ccccc1,F[B-](F)(F)F,2,118,False,CCC[n+]1ccccc1.F[B-](F)(F)F,No changes
yZWnp,338.15,101.325,,1.43398,Bandres et al. (2012),Liquid,AAoJgc,CCC[n+]1ccccc1.F[B-](F)(F)F,1-propylpyridinium tetrafluoroborate,CCC[n+]1ccccc1,F[B-](F)(F)F,2,119,False,CCC[n+]1ccccc1.F[B-](F)(F)F,No changes
Mjmuv,283.15,100.0,,1.45896,Diez et al. (2023),Liquid,ABAIUM,C(CC)[N+]1=CC=CC=C1.FC(S(=O)(=O)[O-])(F)F,"1-propylpyridinium 1,1,1-trifluoromethanesulfonate",C(CC)[N+]1=CC=CC=C1,FC(S(=O)(=O)[O-])(F)F,2,120,False,CCC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,No changes
Mjmuv,285.65,100.0,,1.45824,Diez et al. (2023),Liquid,ABAIUM,C(CC)[N+]1=CC=CC=C1.FC(S(=O)(=O)[O-])(F)F,"1-propylpyridinium 1,1,1-trifluoromethanesulfonate",C(CC)[N+]1=CC=CC=C1,FC(S(=O)(=O)[O-])(F)F,2,121,False,CCC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,No changes
Mjmuv,288.15,100.0,,1.45752,Diez et al. (2023),Liquid,ABAIUM,C(CC)[N+]1=CC=CC=C1.FC(S(=O)(=O)[O-])(F)F,"1-propylpyridinium 1,1,1-trifluoromethanesulfonate",C(CC)[N+]1=CC=CC=C1,FC(S(=O)(=O)[O-])(F)F,2,122,False,CCC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,No changes
Mjmuv,290.65,100.0,,1.4568,Diez et al. (2023),Liquid,ABAIUM,C(CC)[N+]1=CC=CC=C1.FC(S(=O)(=O)[O-])(F)F,"1-propylpyridinium 1,1,1-trifluoromethanesulfonate",C(CC)[N+]1=CC=CC=C1,FC(S(=O)(=O)[O-])(F)F,2,123,False,CCC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,No changes
Mjmuv,293.15,100.0,,1.45608,Diez et al. (2023),Liquid,ABAIUM,C(CC)[N+]1=CC=CC=C1.FC(S(=O)(=O)[O-])(F)F,"1-propylpyridinium 1,1,1-trifluoromethanesulfonate",C(CC)[N+]1=CC=CC=C1,FC(S(=O)(=O)[O-])(F)F,2,124,False,CCC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,No changes
Mjmuv,295.65,100.0,,1.45535,Diez et al. (2023),Liquid,ABAIUM,C(CC)[N+]1=CC=CC=C1.FC(S(=O)(=O)[O-])(F)F,"1-propylpyridinium 1,1,1-trifluoromethanesulfonate",C(CC)[N+]1=CC=CC=C1,FC(S(=O)(=O)[O-])(F)F,2,125,False,CCC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,No changes
Mjmuv,298.15,100.0,,1.45463,Diez et al. (2023),Liquid,ABAIUM,C(CC)[N+]1=CC=CC=C1.FC(S(=O)(=O)[O-])(F)F,"1-propylpyridinium 1,1,1-trifluoromethanesulfonate",C(CC)[N+]1=CC=CC=C1,FC(S(=O)(=O)[O-])(F)F,2,126,False,CCC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,No changes
Mjmuv,300.65,100.0,,1.45391,Diez et al. (2023),Liquid,ABAIUM,C(CC)[N+]1=CC=CC=C1.FC(S(=O)(=O)[O-])(F)F,"1-propylpyridinium 1,1,1-trifluoromethanesulfonate",C(CC)[N+]1=CC=CC=C1,FC(S(=O)(=O)[O-])(F)F,2,127,False,CCC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,No changes
Mjmuv,303.15,100.0,,1.45319,Diez et al. (2023),Liquid,ABAIUM,C(CC)[N+]1=CC=CC=C1.FC(S(=O)(=O)[O-])(F)F,"1-propylpyridinium 1,1,1-trifluoromethanesulfonate",C(CC)[N+]1=CC=CC=C1,FC(S(=O)(=O)[O-])(F)F,2,128,False,CCC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,No changes
Mjmuv,305.65,100.0,,1.45248,Diez et al. (2023),Liquid,ABAIUM,C(CC)[N+]1=CC=CC=C1.FC(S(=O)(=O)[O-])(F)F,"1-propylpyridinium 1,1,1-trifluoromethanesulfonate",C(CC)[N+]1=CC=CC=C1,FC(S(=O)(=O)[O-])(F)F,2,129,False,CCC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,No changes
Mjmuv,308.15,100.0,,1.45176,Diez et al. (2023),Liquid,ABAIUM,C(CC)[N+]1=CC=CC=C1.FC(S(=O)(=O)[O-])(F)F,"1-propylpyridinium 1,1,1-trifluoromethanesulfonate",C(CC)[N+]1=CC=CC=C1,FC(S(=O)(=O)[O-])(F)F,2,130,False,CCC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,No changes
Mjmuv,310.65,100.0,,1.45104,Diez et al. (2023),Liquid,ABAIUM,C(CC)[N+]1=CC=CC=C1.FC(S(=O)(=O)[O-])(F)F,"1-propylpyridinium 1,1,1-trifluoromethanesulfonate",C(CC)[N+]1=CC=CC=C1,FC(S(=O)(=O)[O-])(F)F,2,131,False,CCC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,No changes
Mjmuv,313.15,100.0,,1.45032,Diez et al. (2023),Liquid,ABAIUM,C(CC)[N+]1=CC=CC=C1.FC(S(=O)(=O)[O-])(F)F,"1-propylpyridinium 1,1,1-trifluoromethanesulfonate",C(CC)[N+]1=CC=CC=C1,FC(S(=O)(=O)[O-])(F)F,2,132,False,CCC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,No changes
Mjmuv,315.65,100.0,,1.4496,Diez et al. (2023),Liquid,ABAIUM,C(CC)[N+]1=CC=CC=C1.FC(S(=O)(=O)[O-])(F)F,"1-propylpyridinium 1,1,1-trifluoromethanesulfonate",C(CC)[N+]1=CC=CC=C1,FC(S(=O)(=O)[O-])(F)F,2,133,False,CCC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,No changes
Mjmuv,318.15,100.0,,1.44888,Diez et al. (2023),Liquid,ABAIUM,C(CC)[N+]1=CC=CC=C1.FC(S(=O)(=O)[O-])(F)F,"1-propylpyridinium 1,1,1-trifluoromethanesulfonate",C(CC)[N+]1=CC=CC=C1,FC(S(=O)(=O)[O-])(F)F,2,134,False,CCC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,No changes
Mjmuv,320.65,100.0,,1.44816,Diez et al. (2023),Liquid,ABAIUM,C(CC)[N+]1=CC=CC=C1.FC(S(=O)(=O)[O-])(F)F,"1-propylpyridinium 1,1,1-trifluoromethanesulfonate",C(CC)[N+]1=CC=CC=C1,FC(S(=O)(=O)[O-])(F)F,2,135,False,CCC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,No changes
Mjmuv,323.15,100.0,,1.44744,Diez et al. (2023),Liquid,ABAIUM,C(CC)[N+]1=CC=CC=C1.FC(S(=O)(=O)[O-])(F)F,"1-propylpyridinium 1,1,1-trifluoromethanesulfonate",C(CC)[N+]1=CC=CC=C1,FC(S(=O)(=O)[O-])(F)F,2,136,False,CCC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,No changes
Mjmuv,325.65,100.0,,1.44672,Diez et al. (2023),Liquid,ABAIUM,C(CC)[N+]1=CC=CC=C1.FC(S(=O)(=O)[O-])(F)F,"1-propylpyridinium 1,1,1-trifluoromethanesulfonate",C(CC)[N+]1=CC=CC=C1,FC(S(=O)(=O)[O-])(F)F,2,137,False,CCC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,No changes
Mjmuv,328.15,100.0,,1.446,Diez et al. (2023),Liquid,ABAIUM,C(CC)[N+]1=CC=CC=C1.FC(S(=O)(=O)[O-])(F)F,"1-propylpyridinium 1,1,1-trifluoromethanesulfonate",C(CC)[N+]1=CC=CC=C1,FC(S(=O)(=O)[O-])(F)F,2,138,False,CCC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,No changes
Mjmuv,330.65,100.0,,1.44528,Diez et al. (2023),Liquid,ABAIUM,C(CC)[N+]1=CC=CC=C1.FC(S(=O)(=O)[O-])(F)F,"1-propylpyridinium 1,1,1-trifluoromethanesulfonate",C(CC)[N+]1=CC=CC=C1,FC(S(=O)(=O)[O-])(F)F,2,139,False,CCC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,No changes
Mjmuv,333.15,100.0,,1.44457,Diez et al. (2023),Liquid,ABAIUM,C(CC)[N+]1=CC=CC=C1.FC(S(=O)(=O)[O-])(F)F,"1-propylpyridinium 1,1,1-trifluoromethanesulfonate",C(CC)[N+]1=CC=CC=C1,FC(S(=O)(=O)[O-])(F)F,2,140,False,CCC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,No changes
Mjmuv,335.65,100.0,,1.44385,Diez et al. (2023),Liquid,ABAIUM,C(CC)[N+]1=CC=CC=C1.FC(S(=O)(=O)[O-])(F)F,"1-propylpyridinium 1,1,1-trifluoromethanesulfonate",C(CC)[N+]1=CC=CC=C1,FC(S(=O)(=O)[O-])(F)F,2,141,False,CCC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,No changes
Mjmuv,338.15,100.0,,1.44313,Diez et al. (2023),Liquid,ABAIUM,C(CC)[N+]1=CC=CC=C1.FC(S(=O)(=O)[O-])(F)F,"1-propylpyridinium 1,1,1-trifluoromethanesulfonate",C(CC)[N+]1=CC=CC=C1,FC(S(=O)(=O)[O-])(F)F,2,142,False,CCC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,No changes
tEYnP,283.15,101.325,,1.45357,Garcia-Mardones et al. (2012c),Liquid,ABcDsh,CCC[n+]1ccccc1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-methyl-1-propylpyridinium bis((trifluoromethyl)sulfonyl)amide,CCC[n+]1ccccc1C,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,143,False,CCC[n+]1ccccc1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
tEYnP,285.65,101.325,,1.45281,Garcia-Mardones et al. (2012c),Liquid,ABcDsh,CCC[n+]1ccccc1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-methyl-1-propylpyridinium bis((trifluoromethyl)sulfonyl)amide,CCC[n+]1ccccc1C,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,144,False,CCC[n+]1ccccc1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
tEYnP,288.15,101.325,,1.45206,Garcia-Mardones et al. (2012c),Liquid,ABcDsh,CCC[n+]1ccccc1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-methyl-1-propylpyridinium bis((trifluoromethyl)sulfonyl)amide,CCC[n+]1ccccc1C,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,145,False,CCC[n+]1ccccc1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
tEYnP,290.65,101.325,,1.45132,Garcia-Mardones et al. (2012c),Liquid,ABcDsh,CCC[n+]1ccccc1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-methyl-1-propylpyridinium bis((trifluoromethyl)sulfonyl)amide,CCC[n+]1ccccc1C,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,146,False,CCC[n+]1ccccc1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
